data;tipo;detalhes;longitude;latitude
2/24/2014;Colisoes;Moto;-34.925988;-8.029113
2/28/2014;Colisoes;Moto;-34.903339;-8.020438
3/1/2014;Ciclistas;Ciclista;-34.949516;-8.034818
3/1/2014;Atropelamentos;Pedestre;-34.924636;-8.011427
3/2/2014;Atropelamentos;Pedestre;-34.941486;-8.016449
3/3/2014;Atropelamentos;Pedestre;-34.895518;-8.115814
3/4/2014;Ciclistas;Ciclista;-34.895561;-8.115803
3/4/2014;Atropelamentos;Pedestre;-34.932779;-8.069481
3/4/2014;Atropelamentos;Pedestre;-34.876217;-8.061715
3/5/2014;Atropelamentos;Pedestre;-34.886355;-8.021134
3/6/2014;Atropelamentos;Pedestre;-34.911858;-8.095959
3/6/2014;Atropelamentos;Pedestre;-34.879929;-8.056723
3/7/2014;Atropelamentos;Pedestre;-34.917791;-8.026011
3/7/2014;Atropelamentos;Pedestre;-34.878695;-8.039858
3/7/2014;Atropelamentos;Pedestre;-34.949956;-8.034456
3/7/2014;Atropelamentos;Pedestre;-34.89908;-8.078228
3/9/2014;Ciclistas;Ciclista;-34.882665;-8.066262
3/10/2014;Atropelamentos;Pedestre;-34.890389;-8.019902
3/10/2014;Atropelamentos;Pedestre;-34.918655;-8.02311
3/10/2014;Atropelamentos;Pedestre;-34.928455;-8.097728
3/11/2014;Atropelamentos;Pedestre;-34.932878;-8.082605
3/12/2014;Atropelamentos;Pedestre;-34.873803;-8.049945
3/13/2014;Atropelamentos;Pedestre;-34.879913;-8.055097
3/14/2014;Atropelamentos;Pedestre;-34.890121;-8.108453
3/14/2014;Atropelamentos;Pedestre;-34.899992;-8.132221
3/15/2014;Atropelamentos;Pedestre;-34.924003;-8.04236
3/15/2014;Atropelamentos;Pedestre;-34.937929;-8.08602
3/16/2014;Ciclistas;Ciclista;-34.881871;-8.024194
3/16/2014;Atropelamentos;Pedestre;-34.917952;-8.00336
3/16/2014;Atropelamentos;Pedestre;-34.931467;-8.013851
3/16/2014;Atropelamentos;Acidente com animal;-34.914851;-8.013846
3/17/2014;Atropelamentos;Acidente com animal;-34.90026;-8.077819
3/18/2014;Atropelamentos;Pedestre;-34.916289;-8.062416
3/19/2014;Atropelamentos;Pedestre;-34.926068;-8.018478
3/20/2014;Atropelamentos;Pedestre;-34.930183;-8.016332
3/21/2014;Ciclistas;Ciclista;-34.921288;-8.106403
3/21/2014;Atropelamentos;Pedestre;-34.88017;-8.036257
3/22/2014;Ciclistas;Ciclista;-34.891752;-8.04739
3/22/2014;Atropelamentos;Pedestre;-34.917971;-8.037943
3/23/2014;Ciclistas;Ciclista;-34.929882;-8.088378
3/23/2014;Atropelamentos;Pedestre;-34.92584;-8.029315
3/23/2014;Atropelamentos;Pedestre;-34.888351;-8.020715
3/25/2014;Ciclistas;Ciclista;-34.911847;-8.108846
3/25/2014;Atropelamentos;Pedestre;-34.908669;-8.041027
3/26/2014;Atropelamentos;Pedestre;-34.882177;-8.059925
3/28/2014;Ciclistas;Ciclista;-34.874886;-8.044623
3/28/2014;Atropelamentos;Pedestre;-34.915473;-8.022048
3/28/2014;Atropelamentos;Pedestre;-34.882304;-8.043935
3/28/2014;Atropelamentos;Pedestre;-34.907518;-8.087029
3/28/2014;Atropelamentos;Pedestre;-34.906896;-8.080268
3/29/2014;Atropelamentos;Pedestre;-34.933739;-8.089392
3/30/2014;Atropelamentos;Pedestre;-34.905404;-8.061264
3/30/2014;Atropelamentos;Pedestre;-34.893707;-8.059283
3/30/2014;Atropelamentos;Pedestre;-34.914556;-8.139169
3/30/2014;Atropelamentos;Pedestre;-34.907244;-8.058922
3/31/2014;Atropelamentos;Pedestre;-34.878411;-8.064084
3/31/2014;Atropelamentos;Pedestre;-34.876195;-8.065274
4/1/2014;Atropelamentos;Pedestre;-34.886001;-8.096546
4/1/2014;Colisoes;Moto;-34.9007;-8.067484
4/1/2014;Colisoes;Moto;-34.937038;-8.110567
4/1/2014;Colisoes;Caminhão;-34.908248;-8.061758
4/1/2014;Colisoes;Moto;-34.919336;-8.037431
4/1/2014;Colisoes;Moto;-34.892364;-8.110522
4/1/2014;Colisoes;Moto;-34.956468;-8.090661
4/2/2014;Atropelamentos;Pedestre;-34.910265;-8.013934
4/2/2014;Colisoes;Taxi;-34.895673;-8.03111
4/2/2014;Colisoes;Onibus;-34.909444;-8.006314
4/2/2014;Colisoes;Taxi;-34.939989;-8.04713
4/2/2014;Colisoes;Moto;-34.887916;-8.043712
4/2/2014;Colisoes;Moto;-34.923193;-8.067245
4/2/2014;Colisoes;Moto;-34.936352;-8.109961
4/3/2014;Colisoes;Moto;-34.88627;-8.043757
4/3/2014;Colisoes;Moto;-34.887922;-8.062007
4/3/2014;Colisoes;Moto;-34.908907;-8.109489
4/4/2014;Atropelamentos;Pedestre;-34.942607;-8.11866
4/4/2014;Colisoes;Moto;-34.897535;-8.119117
4/4/2014;Colisoes;Moto;-34.961361;-8.034881
4/4/2014;Colisoes;Moto;-34.893833;-8.118119
4/4/2014;Colisoes;Moto;-34.897825;-8.026388
4/4/2014;Colisoes;Moto;-34.911665;-8.062533
4/5/2014;Colisoes;Moto;-34.909798;-8.119839
4/5/2014;Colisoes;Taxi;-34.989964;-8.036135
4/5/2014;Colisoes;Ciclomotor;-34.888834;-8.018287
4/5/2014;Colisoes;Moto;-34.948443;-8.13327
4/5/2014;Colisoes;Taxi;-34.894187;-8.072752
4/6/2014;Atropelamentos;Pedestre;-34.910785;-8.10327
4/6/2014;Atropelamentos;Pedestre;-34.929936;-8.074165
4/6/2014;Colisoes;Moto;-34.893512;-8.112447
4/6/2014;Colisoes;Moto;-34.914025;-8.001203
4/7/2014;Atropelamentos;Pedestre;-34.897229;-8.114847
4/7/2014;Colisoes;Moto;-34.879253;-8.039694
4/7/2014;Colisoes;Moto;-34.902599;-8.042296
4/7/2014;Colisoes;Moto;-34.889166;-8.060048
4/7/2014;Colisoes;Ciclomotor;-34.928316;-8.067622
4/7/2014;Colisoes;Ciclomotor;-34.913435;-8.116886
4/7/2014;Colisoes;Moto;-34.938511;-8.036079
4/7/2014;Colisoes;Moto;-34.893631;-8.06309
4/7/2014;Colisoes;Moto;-34.88134;-8.03214
4/7/2014;Colisoes;Moto;-34.93854;-8.040809
4/8/2014;Atropelamentos;Pedestre;-34.911429;-8.067473
4/8/2014;Atropelamentos;Pedestre;-34.904986;-8.031423
4/8/2014;Atropelamentos;Pedestre;-34.893678;-8.02421
4/8/2014;Colisoes;Moto;-34.888785;-8.06128
4/8/2014;Colisoes;Moto;-34.910066;-8.099541
4/8/2014;Colisoes;Moto;-34.911144;-8.141129
4/8/2014;Colisoes;Moto;-34.89342;-8.079556
4/8/2014;Colisoes;Moto;-34.909599;-8.086083
4/8/2014;Colisoes;Onibus;-34.889826;-8.105723
4/9/2014;Colisoes;Moto;-34.943985;-8.04466
4/9/2014;Colisoes;Moto;-34.935826;-8.020736
4/10/2014;Atropelamentos;Pedestre;-34.908854;-8.092273
4/10/2014;Atropelamentos;Pedestre;-34.879293;-8.038711
4/10/2014;Atropelamentos;Pedestre;-34.880902;-8.052949
4/10/2014;Colisoes;Taxi;-34.935172;-8.063702
4/10/2014;Colisoes;Moto;-34.938806;-8.008895
4/10/2014;Colisoes;Moto;-34.896427;-8.033665
4/11/2014;Ciclistas;Ciclista;-34.887428;-8.043454
4/11/2014;Atropelamentos;Pedestre;-34.891366;-8.08534
4/11/2014;Atropelamentos;Pedestre;-34.915063;-8.124651
4/11/2014;Colisoes;Moto;-34.904873;-8.049945
4/11/2014;Colisoes;Moto;-34.931417;-8.087124
4/11/2014;Colisoes;Moto;-34.897669;-8.06367
4/11/2014;Colisoes;Moto;-34.886664;-8.085499
4/11/2014;Colisoes;Moto;-34.8851;-8.088965
4/11/2014;Colisoes;Moto;-34.917855;-8.016662
4/11/2014;Colisoes;Moto;-34.975491;-8.036645
4/11/2014;Colisoes;Moto;-34.924196;-8.060834
4/11/2014;Colisoes;Moto;-34.904235;-8.039582
4/12/2014;Colisoes;Moto;-34.912984;-8.032194
4/12/2014;Colisoes;Moto;-34.897723;-8.069831
4/12/2014;Colisoes;Moto;-34.913537;-8.134788
4/12/2014;Colisoes;Moto;-34.919422;-8.05668
4/12/2014;Colisoes;Moto;-34.927812;-8.084554
4/12/2014;Colisoes;Moto;-34.918199;-8.109855
4/12/2014;Colisoes;Moto;-34.89952;-8.129834
4/13/2014;Atropelamentos;Pedestre;-34.91322;-8.010106
4/13/2014;Atropelamentos;Pedestre;-34.920245;-8.080908
4/13/2014;Colisoes;Moto;-34.892642;-8.056701
4/13/2014;Colisoes;Moto;-34.883968;-8.022271
4/13/2014;Colisoes;Moto;-34.888185;-8.10421
4/13/2014;Colisoes;Taxi;-34.930365;-8.140826
4/13/2014;Colisoes;Moto;-34.892567;-8.030133
4/13/2014;Colisoes;Moto;-34.912105;-8.053962
4/13/2014;Colisoes;Onibus;-34.89098;-8.086923
4/13/2014;Colisoes;Moto;-34.905775;-8.053201
4/14/2014;Atropelamentos;Pedestre;-34.905831;-8.080491
4/14/2014;Colisoes;Moto;-34.90402;-8.055676
4/14/2014;Colisoes;Moto;-34.904552;-8.00021
4/15/2014;Ciclistas;Ciclista;-34.93691;-8.12515
4/15/2014;Ciclistas;Ciclista;-34.918756;-8.047109
4/15/2014;Atropelamentos;Pedestre;-34.882659;-8.061418
4/15/2014;Atropelamentos;Pedestre;-34.889976;-8.045266
4/15/2014;Colisoes;Moto;-34.956983;-8.090821
4/15/2014;Colisoes;Onibus;-34.918832;-8.148091
4/15/2014;Colisoes;Ciclomotor;-34.897261;-8.062438
4/15/2014;Colisoes;Moto;-34.916916;-8.028029
4/15/2014;Colisoes;Moto;-34.910227;-8.004986
4/15/2014;Colisoes;Moto;-34.895571;-8.121018
4/16/2014;Atropelamentos;Pedestre;-34.889274;-8.039303
4/16/2014;Colisoes;Moto;-34.881664;-8.049459
4/17/2014;Atropelamentos;Pedestre;-34.89224;-8.039619
4/17/2014;Colisoes;Moto;-34.914647;-8.097491
4/17/2014;Colisoes;Moto;-34.911375;-8.10686
4/18/2014;Atropelamentos;Pedestre;-34.931427;-7.989006
4/18/2014;Colisoes;Moto;-34.89054;-8.112808
4/18/2014;Colisoes;Moto;-34.942102;-8.118097
4/18/2014;Colisoes;Ciclomotor;-34.886886;-8.006797
4/19/2014;Atropelamentos;Pedestre;-34.899799;-8.123594
4/19/2014;Colisoes;Moto;-34.927447;-8.054237
4/19/2014;Colisoes;Moto;-34.948846;-8.083741
4/19/2014;Colisoes;Moto;-34.946319;-8.092828
4/19/2014;Colisoes;Moto;-34.900357;-8.038355
4/19/2014;Colisoes;Moto;-34.982915;-8.069725
4/19/2014;Colisoes;Moto;-34.900399;-8.029612
4/19/2014;Colisoes;Moto;-34.88054;-8.054566
4/19/2014;Colisoes;Moto;-34.910216;-8.09883
4/20/2014;Colisoes;Moto;-34.889043;-8.009315
4/20/2014;Colisoes;Moto;-34.884945;-8.087162
4/21/2014;Atropelamentos;Pedestre;-34.89555;-8.115739
4/21/2014;Colisoes;Taxi;-34.931878;-7.986642
4/21/2014;Colisoes;Taxi;-34.902143;-8.031105
4/21/2014;Colisoes;Taxi;-34.910538;-8.135473
4/21/2014;Colisoes;Moto;-34.897666;-8.002842
4/21/2014;Colisoes;Taxi;-34.929786;-8.089344
4/21/2014;Colisoes;Moto;-34.954886;-8.03163
4/22/2014;Colisoes;Ônibus;-34.897036;-8.045441
4/22/2014;Colisoes;Ciclomotor;-34.931138;-8.022499
4/22/2014;Colisoes;Moto;-34.904197;-8.046864
4/22/2014;Colisoes;Moto;-34.924534;-8.115336
4/23/2014;Colisoes;Ciclomotor;-34.905185;-8.081282
4/24/2014;Colisoes;Moto;-34.88318;-8.095856
4/24/2014;Colisoes;Moto;-34.907641;-8.087485
4/24/2014;Colisoes;Moto;-34.89378;-8.023918
4/24/2014;Colisoes;Moto;-34.911268;-8.141039
4/24/2014;Colisoes;Moto;-34.920688;-8.0809
4/24/2014;Colisoes;Moto;-34.915044;-8.04032
4/24/2014;Colisoes;Ciclomotor;-34.916096;-8.07561
4/24/2014;Colisoes;Onibus;-34.916643;-8.021564
4/24/2014;Colisoes;Moto;-34.908521;-8.1243
4/25/2014;Ciclistas;Ciclista;-34.914701;-8.080666
4/25/2014;Ciclistas;Acidente com morte;-34.889553;-8.084224
4/25/2014;Colisoes;Moto;-34.904321;-8.080374
4/25/2014;Colisoes;Moto;-34.943111;-8.093062
4/25/2014;Colisoes;Taxi;-34.943208;-8.077169
4/25/2014;Colisoes;Moto;-34.890516;-8.036942
4/25/2014;Colisoes;Moto;-34.906767;-8.080278
4/26/2014;Colisoes;Moto;-34.958306;-8.029761
4/26/2014;Colisoes;Moto;-34.912244;-8.109961
4/26/2014;Colisoes;Moto;-34.959408;-8.115251
4/26/2014;Colisoes;Moto;-34.914063;-8.119914
4/26/2014;Colisoes;Taxi;-34.935772;-8.109547
4/26/2014;Colisoes;Ciclomotor;-34.917466;-8.109271
4/26/2014;Colisoes;Taxi;-34.934737;-8.052272
4/26/2014;Colisoes;Moto;-34.89363;-8.024465
4/27/2014;Colisoes;Moto;-34.949398;-8.08407
4/27/2014;Colisoes;Moto;-34.880508;-8.035381
4/27/2014;Colisoes;Taxi;-34.910613;-8.09098
4/27/2014;Colisoes;Ciclomotor;-34.894799;-8.069693
4/27/2014;Colisoes;Taxi;-34.879532;-8.039816
4/27/2014;Colisoes;Moto;-34.935783;-8.091384
4/27/2014;Colisoes;Moto;-34.923128;-8.073836
4/28/2014;Ciclistas;Ciclista;-34.87157;-8.063261
4/28/2014;Colisoes;Onibus;-34.957981;-8.040618
4/28/2014;Colisoes;Moto;-34.930344;-7.98941
4/28/2014;Colisoes;Moto;-34.924518;-8.10755
4/28/2014;Colisoes;Moto;-34.908864;-8.034297
4/28/2014;Colisoes;Moto;-34.919738;-8.032502
4/28/2014;Colisoes;Taxi;-34.918346;-8.027102
4/28/2014;Colisoes;Moto;-34.895947;-8.076454
4/28/2014;Colisoes;Moto;-34.878733;-8.039885
4/28/2014;Colisoes;Moto;-34.905742;-8.026011
4/28/2014;Colisoes;Moto;-34.892042;-8.071552
4/28/2014;Colisoes;Moto;-34.883856;-8.070946
4/28/2014;Colisoes;Moto;-34.884167;-8.022207
4/29/2014;Colisoes;Moto;-34.880186;-8.053971
4/29/2014;Colisoes;Moto;-34.907247;-8.058916
4/29/2014;Colisoes;Ciclomotor;-34.90457;-8.053801
4/29/2014;Colisoes;Taxi;-34.885218;-8.073321
4/29/2014;Colisoes;Moto;-34.911547;-8.02413
4/29/2014;Colisoes;Moto;-34.880401;-8.05429
4/30/2014;Colisoes;Moto;-34.890132;-8.033166
4/30/2014;Colisoes;Ciclomotor;-34.913124;-8.076406
4/30/2014;Colisoes;Moto;-34.916439;-8.133647
4/30/2014;Colisoes;Moto;-34.876335;-8.071164
4/30/2014;Colisoes;Moto;-34.928606;-8.084787
5/1/2014;Atropelamentos;Pedestre;-34.891436;-8.074967
5/1/2014;Colisoes;Ciclomotor;-34.9191;-8.065168
5/1/2014;Colisoes;Moto;-34.940536;-8.115729
5/1/2014;Colisoes;Moto;-34.924132;-7.998749
5/2/2014;Atropelamentos;Acidente com animal;-34.925666;-8.140508
5/2/2014;Colisoes;Moto;-34.8904;-8.036894
5/2/2014;Colisoes;Moto;-34.92669;-8.07263
5/2/2014;Colisoes;Táxi;-34.895968;-8.070596
5/2/2014;Colisoes;Caminhão;-34.885942;-8.095617
5/2/2014;Colisoes;Moto;-34.901376;-8.064817
5/2/2014;Colisoes;Moto;-34.914835;-8.013379
5/2/2014;Colisoes;Moto;-34.940976;-8.0188
5/2/2014;Colisoes;Moto;-34.93706;-8.041627
5/3/2014;Colisoes;Moto;-34.889681;-8.10541
5/3/2014;Colisoes;Moto;-34.888249;-8.04432
5/3/2014;Colisoes;Moto;-34.918692;-8.077224
5/3/2014;Colisoes;Táxi;-34.962852;-8.036884
5/3/2014;Colisoes;Moto;-34.950106;-8.034329
5/3/2014;Colisoes;Moto;-34.904755;-8.141113
5/3/2014;Colisoes;Ônibus;-34.938991;-8.092627
5/3/2014;Colisoes;Moto;-34.901204;-8.130503
5/4/2014;Ciclistas;Ciclista;-34.910817;-8.055984
5/4/2014;Colisoes;Táxi;-34.886795;-8.060781
5/4/2014;Colisoes;Moto;-34.911633;-8.025809
5/5/2014;Atropelamentos;Pedestre;-34.937924;-8.053408
5/5/2014;Colisoes;Moto;-34.910696;-8.0477
5/5/2014;Colisoes;Moto;-34.875441;-8.069536
5/5/2014;Colisoes;Moto;-34.926422;-8.112048
5/5/2014;Colisoes;Moto;-34.893101;-8.026863
5/5/2014;Colisoes;Moto;-34.878505;-8.071826
5/5/2014;Colisoes;Moto;-34.912249;-8.106244
5/6/2014;Atropelamentos;Pedestre;-34.916192;-8.131475
5/6/2014;Atropelamentos;Pedestre;-34.914024;-8.03657
5/6/2014;Colisoes;Moto;-34.916965;-8.037914
5/6/2014;Colisoes;Ciclomotor;-34.91299;-8.114613
5/6/2014;Colisoes;Moto;-34.892251;-8.078329
5/6/2014;Colisoes;Moto;-34.907368;-8.075684
5/6/2014;Colisoes;Moto;-34.895496;-8.066586
5/6/2014;Colisoes;Moto;-34.914266;-8.107141
5/6/2014;Colisoes;Moto;-34.898103;-8.056569
5/6/2014;Colisoes;Ciclomotor;-34.901011;-8.030058
5/6/2014;Colisoes;Moto;-34.895735;-8.065193
5/7/2014;Colisoes;Moto;-34.905831;-8.077798
5/7/2014;Colisoes;Moto;-34.957922;-8.029872
5/7/2014;Colisoes;Moto;-34.888064;-8.072981
5/7/2014;Colisoes;Moto;-34.934759;-8.05174
5/7/2014;Colisoes;Moto;-34.897143;-8.023546
5/7/2014;Colisoes;Moto;-34.886484;-8.0214
5/8/2014;Atropelamentos;Pedestre;-34.93059;-8.070224
5/8/2014;Colisoes;Moto;-34.906799;-8.035821
5/8/2014;Colisoes;Ciclomotor;-34.919913;-8.080926
5/9/2014;Ciclistas;Ciclista;-34.951367;-8.033585
5/9/2014;Atropelamentos;Pedestre;-34.906147;-8.080231
5/9/2014;Colisoes;Moto;-34.885175;-8.033426
5/9/2014;Colisoes;Ciclomotor;-34.904063;-8.027153
5/9/2014;Colisoes;Moto;-34.918166;-8.065455
5/9/2014;Colisoes;Moto;-34.913843;-8.058274
5/9/2014;Colisoes;Moto;-34.932125;-8.051709
5/9/2014;Colisoes;Moto;-34.932586;-8.088261
5/9/2014;Colisoes;Ônibus;-34.892948;-8.048681
5/9/2014;Colisoes;Moto;-34.904552;-8.02685
5/9/2014;Colisoes;Moto;-34.91016;-8.037633
5/9/2014;Colisoes;Moto;-34.883502;-8.038716
5/9/2014;Colisoes;Moto;-34.908768;-8.051921
5/10/2014;Atropelamentos;Pedestre;-34.935542;-8.064113
5/10/2014;Colisoes;Moto;-34.9261;-8.109048
5/10/2014;Colisoes;Moto;-34.950876;-8.016415
5/10/2014;Colisoes;Ciclomotor;-34.892165;-8.031819
5/10/2014;Colisoes;Moto;-34.953888;-8.084288
5/10/2014;Colisoes;Moto;-34.896516;-8.072572
5/10/2014;Colisoes;Moto;-34.921036;-8.081006
5/11/2014;Colisoes;Táxi;-34.919325;-8.001235
5/11/2014;Colisoes;Moto;-34.923531;-8.052819
5/11/2014;Colisoes;Moto;-34.90364;-8.026266
5/11/2014;Colisoes;Moto;-34.906386;-8.144448
5/11/2014;Colisoes;Moto;-34.941716;-8.117354
5/12/2014;Atropelamentos;Pedestre;-34.956629;-8.09063
5/12/2014;Colisoes;Moto;-34.882112;-8.059997
5/12/2014;Colisoes;Moto;-34.908761;-8.048708
5/12/2014;Colisoes;Moto;-34.891787;-8.033444
5/12/2014;Colisoes;Ciclomotor;-34.908999;-8.143179
5/12/2014;Colisoes;Moto;-34.943036;-8.077086
5/12/2014;Colisoes;Moto;-34.913003;-8.1023
5/13/2014;Colisoes;Moto;-34.883837;-8.066481
5/13/2014;Colisoes;Moto;-34.928949;-8.053493
5/13/2014;Colisoes;Moto;-34.941936;-8.117773
5/13/2014;Colisoes;Moto;-34.949076;-8.115267
5/13/2014;Colisoes;Ciclomotor;-34.939254;-8.059028
5/14/2014;Ciclistas;Ciclista;-34.902776;-8.132754
5/14/2014;Atropelamentos;Pedestre;-34.899445;-8.056717
5/14/2014;Atropelamentos;Pedestre;-34.908328;-8.06947
5/14/2014;Colisoes;Táxi;-34.910324;-8.062321
5/14/2014;Colisoes;Moto;-34.917458;-8.111183
5/14/2014;Colisoes;Moto;-34.908521;-8.068896
5/15/2014;Atropelamentos;Pedestre;-34.88558;-8.056847
5/15/2014;Colisoes;Moto;-34.917372;-8.037909
5/15/2014;Colisoes;Moto;-34.88421;-8.070707
5/15/2014;Colisoes;Táxi;-34.912695;-8.134953
5/15/2014;Colisoes;Moto;-34.910645;-8.033256
5/16/2014;Atropelamentos;Pedestre;-34.908795;-8.123079
5/16/2014;Atropelamentos;Pedestre;-34.887047;-8.006967
5/16/2014;Colisoes;Moto;-34.883743;-8.052627
5/16/2014;Colisoes;Moto;-34.938658;-8.09252
5/16/2014;Colisoes;Moto;-34.898785;-8.047162
5/16/2014;Colisoes;Moto;-34.880626;-8.046418
5/16/2014;Colisoes;Moto;-34.899262;-8.039194
5/16/2014;Colisoes;Moto;-34.897926;-8.058879
5/16/2014;Colisoes;Moto;-34.935848;-8.138622
5/16/2014;Colisoes;Moto;-34.918419;-8.121586
5/17/2014;Atropelamentos;Pedestre;-34.906298;-8.077285
5/17/2014;Atropelamentos;Pedestre;-34.916466;-8.062409
5/17/2014;Colisoes;Moto;-34.884076;-8.011105
5/17/2014;Colisoes;Moto;-34.932457;-8.021591
5/17/2014;Colisoes;Moto;-34.911139;-8.141156
5/17/2014;Colisoes;Ciclomotor;-34.92227;-8.113408
5/17/2014;Colisoes;Táxi;-34.897513;-8.123928
5/17/2014;Colisoes;Táxi;-34.909176;-8.143078
5/18/2014;Atropelamentos;Pedestre;-34.903798;-8.080034
5/18/2014;Colisoes;Moto;-34.912137;-8.109972
5/18/2014;Colisoes;Moto;-34.876815;-8.064193
5/18/2014;Colisoes;Moto;-34.921637;-8.020837
5/18/2014;Colisoes;Táxi;-34.889853;-8.008003
5/18/2014;Colisoes;Moto;-34.896124;-8.122335
5/18/2014;Colisoes;Táxi;-34.9163;-8.132128
5/18/2014;Colisoes;Moto;-34.908264;-8.152158
5/19/2014;Ciclistas;Ciclista;-34.909422;-8.028831
